id,name,city,country,IATA,ICAO,lat,long,altitude,timezone,dst,tzinfo,type,source
3959,"Vilnius International Airport","Vilnius","Lithuania","VNO","EYVI",54.634102,25.285801,648,2,"E","Europe/Vilnius","airport","OurAirports"
3960,"Panevėžys Air Base","Panevezys","Lithuania","PNV","EYPP",55.729400634765625,24.460800170898438,197,2,"E","Europe/Vilnius","airport","OurAirports"
3962,"Erebuni Airport","Yerevan","Armenia",\N,"UDYE",40.122100830099996,44.465000152600005,2948,4,"E","Asia/Yerevan","airport","OurAirports"
3963,"Stepanavan Airport","Stepanavan","Armenia",\N,"UDLS",41.048500061,44.337200164799995,4836,4,"E","Asia/Yerevan","airport","OurAirports"
3964,"Zvartnots International Airport","Yerevan","Armenia","EVN","UDYZ",40.1473007202,44.3959007263,2838,4,"E","Asia/Yerevan","airport","OurAirports"
3965,"Gyumri Shirak Airport","Gyumri","Armenia","LWN","UDSG",40.7504005432,43.859298706100006,5000,4,"E","Asia/Yerevan","airport","OurAirports"
3966,"Assab International Airport","Assab","Eritrea","ASA","HHSB",13.071800231933594,42.64500045776367,46,3,"U","Africa/Asmera","airport","OurAirports"
3967,"Asmara International Airport","Asmara","Eritrea","ASM","HHAS",15.291899681091309,38.910701751708984,7661,3,"U","Africa/Asmera","airport","OurAirports"
3968,"Massawa International Airport","Massawa","Eritrea","MSW","HHMS",15.670000076293945,39.37009811401367,194,3,"U","Africa/Asmera","airport","OurAirports"
3969,"Yasser Arafat International Airport","Gaza","Palestine","GZA","LVGZ",31.24640083313,34.276100158691,320,2,"U","Asia/Gaza","airport","OurAirports"
3971,"Batumi International Airport","Batumi","Georgia","BUS","UGSB",41.6102981567,41.5997009277,105,4,"N","Asia/Tbilisi","airport","OurAirports"
3972,"Kopitnari Airport","Kutaisi","Georgia","KUT","UGKO",42.176700592,42.4826011658,223,4,"N","Asia/Tbilisi","airport","OurAirports"
3973,"Tbilisi International Airport","Tbilisi","Georgia","TBS","UGTB",41.6692008972,44.95470047,1624,4,"N","Asia/Tbilisi","airport","OurAirports"
3974,"Mukalla International Airport","Mukalla","Yemen","RIY","OYRN",14.662599563598633,49.375,54,3,"U","Asia/Aden","airport","OurAirports"
3975,"Ta'izz International Airport","Taiz","Yemen","TAI","OYTZ",13.6859998703,44.139099121099996,4838,3,"U","Asia/Aden","airport","OurAirports"
3976,"Hodeidah International Airport","Hodeidah","Yemen","HOD","OYHD",14.753000259399414,42.97629928588867,41,3,"U","Asia/Aden","airport","OurAirports"
3977,"Aden International Airport","Aden","Yemen","ADE","OYAA",12.829500198364258,45.02880096435547,7,3,"U","Asia/Aden","airport","OurAirports"
3978,"Ataq Airport","Ataq","Yemen","AXK","OYAT",14.551300048828125,46.82619857788086,3735,3,"U","Asia/Aden","airport","OurAirports"
3979,"Al Ghaidah International Airport","Al Ghaidah Intl","Yemen","AAY","OYGD",16.191699981689453,52.17499923706055,134,3,"U","Asia/Aden","airport","OurAirports"
3980,"Sana'a International Airport","Sanaa","Yemen","SAH","OYSN",15.476300239562988,44.21969985961914,7216,3,"U","Asia/Aden","airport","OurAirports"
3982,"Beihan Airport","Beihan","Yemen","BHN","OYBN",14.781999588012695,45.72010040283203,3800,3,"U","Asia/Aden","airport","OurAirports"
3984,"Socotra International Airport","Socotra","Yemen","SCT","OYSQ",12.63070011138916,53.905799865722656,146,3,"U","Asia/Aden","airport","OurAirports"
3985,"Al Badie Airport","Al Badie","Yemen",\N,"OYBA",18.71929931640625,50.83689880371094,908,3,"U","Asia/Aden","airport","OurAirports"
3986,"Memmingen Allgau Airport","Memmingen","Germany","FMM","EDJA",47.988800048799995,10.2395000458,2077,1,"E","Europe/Berlin","airport","OurAirports"
3987,"Nevşehir Kapadokya Airport","Nevsehir","Turkey","NAV","LTAZ",38.7719,34.5345,3100,3,"E","Europe/Istanbul","airport","OurAirports"
3988,"Ministro Pistarini International Airport","Buenos Aires","Argentina","EZE","SAEZ",-34.8222,-58.5358,67,-3,"N","America/Buenos_Aires","airport","OurAirports"
3989,"Erbil International Airport","Erbil","Iraq","EBL","ORER",36.23759841918945,43.963199615478516,1341,3,"U","Asia/Baghdad","airport","OurAirports"
3990,"Emerald Airport","Emerald","Australia","EMD","YEML",-23.5674991608,148.179000854,624,10,"O","Australia/Brisbane","airport","OurAirports"
3991,"Athen Helenikon Airport","Athens","Greece","HEW","LGAT",37.893299,23.726101,69,2,"E","Europe/Athens","airport","OurAirports"
3992,"Kansai International Airport","Osaka","Japan","KIX","RJBB",34.42729949951172,135.24400329589844,26,9,"U","Asia/Tokyo","airport","OurAirports"
3993,"Downtown-Manhattan/Wall St Heliport","New York","United States","JRB","KJRB",40.70119858,-74.00900269,7,-5,"A","America/New_York","airport","OurAirports"
3994,"Tagbilaran Airport","Tagbilaran","Philippines","TAG","RPVT",9.665442,123.853533,38,8,"N","Asia/Manila","airport","OurAirports"
3995,"Ilulissat Airport","Ilulissat","Greenland","JAV","BGJN",69.2432022095,-51.0570983887,95,-3,"E","America/Godthab","airport","OurAirports"
3996,"Qasigiannguit Heliport","Qasigiannguit","Greenland","JCH","BGCH",68.822815547,-51.1734473705,70,-3,"E","America/Godthab","airport","OurAirports"
3997,"Aasiaat Airport","Aasiaat","Greenland","JEG","BGAA",68.7218017578,-52.7846984863,74,-3,"E","America/Godthab","airport","OurAirports"
3998,"Palma De Mallorca Airport","Palma de Mallorca","Spain","PMI","LEPA",39.551700592,2.73881006241,27,1,"E","Europe/Madrid","airport","OurAirports"
3999,"Darwin International Airport","Darwin","Australia","DRW","YPDN",-12.41469955444336,130.8769989013672,103,9.5,"N","Australia/Darwin","airport","OurAirports"
4000,"Surat Thani Airport","Surat Thani","Thailand","URT","VTSB",9.13259983063,99.135597229,20,7,"U","Asia/Bangkok","airport","OurAirports"
4004,"Talkeetna Airport","Talkeetna","United States","TKA","PATK",62.320499420166,-150.09399414062,358,-9,"A","America/Anchorage","airport","OurAirports"
4005,"Xewkija Heliport","Gozo","Malta","GZM","LMMG",36.027199,14.2728,0,1,"E","Europe/Malta","airport","OurAirports"
4006,"Tweed New Haven Airport","New Haven","United States","HVN","KHVN",41.26369858,-72.88680267,12,-5,"A","America/New_York","airport","OurAirports"
4007,"Asheville Regional Airport","Asheville","United States","AVL","KAVL",35.43619918823242,-82.54180145263672,2165,-5,"A","America/New_York","airport","OurAirports"
4008,"Piedmont Triad International Airport","Greensboro","United States","GSO","KGSO",36.097801208496094,-79.93730163574219,925,-5,"A","America/New_York","airport","OurAirports"
4009,"Joe Foss Field Airport","Sioux Falls","United States","FSD","KFSD",43.582000732400004,-96.741897583,1429,-6,"A","America/Chicago","airport","OurAirports"
4010,"Ayers Rock Connellan Airport","Uluru","Australia","AYQ","YAYE",-25.1861,130.975998,1626,9.5,"N","Australia/Darwin","airport","OurAirports"
4011,"Manchester-Boston Regional Airport","Manchester NH","United States","MHT","KMHT",42.932598,-71.435699,266,-5,"A","America/New_York","airport","OurAirports"
4012,"Naples Municipal Airport","Naples","United States","APF","KAPF",26.1525993347,-81.7752990723,8,-5,"A","America/New_York","airport","OurAirports"
4013,"LTS Pulau Redang Airport","Redang","Malaysia","RDN","WMPR",5.765279769897461,103.00700378417969,36,8,"N","Asia/Kuala_Lumpur","airport","OurAirports"
4014,"Louisville International Standiford Field","Louisville","United States","SDF","KSDF",38.1744,-85.736,501,-5,"A","America/New_York","airport","OurAirports"
4015,"Charlottesville Albemarle Airport","Charlottesville VA","United States","CHO","KCHO",38.13859939575195,-78.4529037475586,639,-5,"A","America/New_York","airport","OurAirports"
4016,"Roanoke–Blacksburg Regional Airport","Roanoke VA","United States","ROA","KROA",37.3255,-79.975403,1175,-5,"A","America/New_York","airport","OurAirports"
4017,"Blue Grass Airport","Lexington KY","United States","LEX","KLEX",38.0364990234375,-84.60590362548828,979,-5,"A","America/New_York","airport","OurAirports"
4018,"Evansville Regional Airport","Evansville","United States","EVV","KEVV",38.0369987488,-87.5324020386,418,-6,"A","America/Chicago","airport","OurAirports"
4019,"Albuquerque International Sunport","Albuquerque","United States","ABQ","KABQ",35.040199,-106.609001,5355,-7,"A","America/Denver","airport","OurAirports"
4020,"Gallatin Field","Bozeman","United States","BZN","KBZN",45.77750015,-111.1529999,4473,-7,"A","America/Denver","airport","OurAirports"
4021,"Billings Logan International Airport","Billings","United States","BIL","KBIL",45.807701110839844,-108.54299926757812,3652,-7,"A","America/Denver","airport","OurAirports"
4022,"Bert Mooney Airport","Butte","United States","BTM","KBTM",45.95479965209961,-112.49700164794922,5550,-7,"A","America/Denver","airport","OurAirports"
4023,"Cherry Capital Airport","Traverse City","United States","TVC","KTVC",44.74140167236328,-85.58219909667969,624,-5,"A","America/New_York","airport","OurAirports"
4024,"Mundo Maya International Airport","Flores","Guatemala","FRS","MGTK",16.913799285899998,-89.86640167239999,427,-6,"U","America/Guatemala","airport","OurAirports"
4025,"Hancock County-Bar Harbor Airport","Bar Harbor","United States","BHB","KBHB",44.45000076,-68.3615036,83,-5,"A","America/New_York","airport","OurAirports"
4026,"Knox County Regional Airport","Rockland","United States","RKD","KRKD",44.06010056,-69.09919739,56,-5,"A","America/New_York","airport","OurAirports"
4027,"Jackson Hole Airport","Jacksn Hole","United States","JAC","KJAC",43.6072998046875,-110.73799896240234,6451,-7,"A","America/Denver","airport","OurAirports"
4028,"Chicago Rockford International Airport","Rockford","United States","RFD","KRFD",42.19540023803711,-89.09719848632812,742,-6,"A","America/Chicago","airport","OurAirports"
4029,"Domodedovo International Airport","Moscow","Russia","DME","UUDD",55.40879821777344,37.90629959106445,588,3,"N","Europe/Moscow","airport","OurAirports"
4030,"Sanya Phoenix International Airport","Sanya","China","SYX","ZJSY",18.302900314331055,109.41200256347656,92,8,"U","Asia/Shanghai","airport","OurAirports"
4031,"Milford Sound Airport","Milford Sound","New Zealand","MFN","NZMF",-44.673301696777344,167.92300415039062,10,12,"Z","Pacific/Auckland","airport","OurAirports"
4033,"Lijiang Airport","Lijiang","China","LJG","ZPLJ",26.6800003052,100.246002197,0,8,"U","Asia/Shanghai","airport","OurAirports"
4034,"Greenville Spartanburg International Airport","Greenville","United States","GSP","KGSP",34.8956985474,-82.2189025879,964,-5,"A","America/New_York","airport","OurAirports"
4037,"Central Illinois Regional Airport at Bloomington-Normal","Bloomington","United States","BMI","KBMI",40.47710037,-88.91590118,871,-6,"A","America/Chicago","airport","OurAirports"
4038,"Gulfport Biloxi International Airport","Gulfport","United States","GPT","KGPT",30.40730094909668,-89.07009887695312,28,-6,"A","America/Chicago","airport","OurAirports"
4039,"Kalamazoo Battle Creek International Airport","Kalamazoo","United States","AZO","KAZO",42.234901428222656,-85.5521011352539,874,-5,"A","America/New_York","airport","OurAirports"
4040,"Toledo Express Airport","Toledo","United States","TOL","KTOL",41.58679962,-83.80780029,683,-5,"A","America/New_York","airport","OurAirports"
4041,"Fort Wayne International Airport","Fort Wayne","United States","FWA","KFWA",40.97850037,-85.19509888,814,-5,"A","America/New_York","airport","OurAirports"
4042,"Decatur Airport","Decatur","United States","DEC","KDEC",39.834598541259766,-88.8656997680664,682,-6,"A","America/Chicago","airport","OurAirports"
4043,"The Eastern Iowa Airport","Cedar Rapids","United States","CID","KCID",41.884700775146484,-91.71080017089844,869,-6,"A","America/Chicago","airport","OurAirports"
4044,"La Crosse Municipal Airport","La Crosse","United States","LSE","KLSE",43.879002,-91.256699,655,-6,"A","America/Chicago","airport","OurAirports"
4045,"Central Wisconsin Airport","Wassau","United States","CWA","KCWA",44.7775993347,-89.6668014526,1277,-6,"A","America/Chicago","airport","OurAirports"
4046,"General Wayne A. Downing Peoria International Airport","Peoria","United States","PIA","KPIA",40.664199829100006,-89.6932983398,660,-6,"A","America/Chicago","airport","OurAirports"
4047,"Appleton International Airport","Appleton","United States","ATW","KATW",44.258098602299995,-88.5190963745,918,-6,"A","America/Chicago","airport","OurAirports"
4048,"Rochester International Airport","Rochester","United States","RST","KRST",43.90829849243164,-92.5,1317,-6,"A","America/Chicago","airport","OurAirports"
4049,"University of Illinois Willard Airport","Champaign","United States","CMI","KCMI",40.03919983,-88.27809906,755,-6,"A","America/Chicago","airport","OurAirports"
4050,"Manhattan Regional Airport","Manhattan","United States","MHK","KMHK",39.14099884033203,-96.6707992553711,1057,-6,"A","America/Chicago","airport","OurAirports"
4051,"Kingscote Airport","Kingscote","Australia","KGC","YKSC",-35.71390151977539,137.52099609375,24,9.5,"O","Australia/Adelaide","airport","OurAirports"
4052,"Hervey Bay Airport","Hervey Bay","Australia","HVB","YHBA",-25.3188991547,152.880004883,60,10,"O","Australia/Brisbane","airport","OurAirports"
4054,"Dali Airport","Dali","China","DLU","ZPDL",25.649401,100.319,7050,8,"U","Asia/Shanghai","airport","OurAirports"
4056,"Mulu Airport","Mulu","Malaysia","MZV","WBMU",4.048329830169678,114.80500030517578,80,8,"N","Asia/Kuala_Lumpur","airport","OurAirports"
4057,"Sharm El Sheikh International Airport","Sharm El Sheikh","Egypt","SSH","HESH",27.9773006439,34.3950004578,143,2,"N","Africa/Cairo","airport","OurAirports"
4058,"Venango Regional Airport","Franklin","United States","FKL","KFKL",41.3778991699,-79.8603973389,1540,-5,"A","America/New_York","airport","OurAirports"
4059,"Jomo Kenyatta International Airport","Nairobi","Kenya","NBO","HKJK",-1.31923997402,36.9277992249,5330,3,"N","Africa/Nairobi","airport","OurAirports"
4060,"Seronera Airport","Seronera","Tanzania","SEU","HTSN",-2.45806,34.822498,5080,3,"U","Africa/Dar_es_Salaam","airport","OurAirports"
4061,"El Calafate Airport","El Calafate","Argentina","FTE","SAWC",-50.2803,-72.053101,669,-3,"N","America/Argentina/Rio_Gallegos","airport","OurAirports"
4062,"Armidale Airport","Armidale","Australia","ARM","YARM",-30.528099060099997,151.617004395,3556,10,"O","Australia/Sydney","airport","OurAirports"
4063,"Grand Junction Regional Airport","Grand Junction","United States","GJT","KGJT",39.1223983765,-108.527000427,4858,-7,"A","America/Denver","airport","OurAirports"
4064,"St George Municipal Airport","Saint George","United States","SGU","KSGU",37.036389,-113.510306,2941,-7,"A","America/Denver","airport","OurAirports"
4065,"David Wayne Hooks Memorial Airport","Houston","United States","DWH","KDWH",30.0618000031,-95.55280303960001,152,-6,"A","America/Chicago","airport","OurAirports"
4066,"Port O'Connor Private Heliport","Port O\'Connor","United States",\N,"XS46",28.429725,-96.444419,8,-6,"A","America/Chicago","airport","OurAirports"
4067,"Sarasota Bradenton International Airport","Sarasota","United States","SRQ","KSRQ",27.39539909362793,-82.55439758300781,30,-5,"A","America/New_York","airport","OurAirports"
4069,"L.F. Wade International International Airport","Bermuda","Bermuda","BDA","TXKF",32.36399841308594,-64.67870330810547,12,-4,"A","Atlantic/Bermuda","airport","OurAirports"
4071,"Van Nuys Airport","Van Nuys","United States","VNY","KVNY",34.209800720215,-118.48999786377,802,-8,"A","America/Los_Angeles","airport","OurAirports"
4072,"Quad City International Airport","Moline","United States","MLI","KMLI",41.44850158691406,-90.50749969482422,590,-6,"A","America/Chicago","airport","OurAirports"
4073,"Panama City-Bay Co International Airport","Panama City","United States","PFN","KPFN",30.212099,-85.6828,20,-6,"A","America/Chicago","airport","OurAirports"
4074,"Honiara International Airport","Honiara","Solomon Islands","HIR","AGGH",-9.4280004501343,160.05499267578,28,11,"U","Pacific/Guadalcanal","airport","OurAirports"
4075,"Faa'a International Airport","Papeete","French Polynesia","PPT","NTAA",-17.553699,-149.606995,5,-10,"U","Pacific/Tahiti","airport","OurAirports"
4076,"Nauru International Airport","Nauru","Nauru","INU","ANYN",-0.547458,166.919006,22,12,"U","Pacific/Nauru","airport","OurAirports"
4077,"Funafuti International Airport","Funafuti","Tuvalu","FUN","NGFU",-8.525,179.195999,9,12,"U","Pacific/Funafuti","airport","OurAirports"
4078,"Tolmachevo Airport","Novosibirsk","Russia","OVB","UNNT",55.012599945068,82.650703430176,365,7,"N","Asia/Krasnoyarsk","airport","OurAirports"
